,currency,shortName,longName,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,regularMarketOpen,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,symbol,priceEarnings,earningsPerShare,logourl,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,averageDailyVolume3Month,averageDailyVolume10Day,marketCap
291,BRL,FII TISHMAN CI,Tishman Speyer Renda Corporativa Fundo De Investimento Imobiliario,0.0,0.0,2023-07-11T17:06:58.000Z,115.14,115.14,115.14 - 115.14,115.14,0.0,115.14,0.0,29.129997,0.33868152,86.01 - 119.69,-4.550003,-0.038014896,86.01,119.69,TSER11,,,https://s3-symbol-logo.tradingview.com/fii-tishman-ci-er--big.svg,104.67333,10.466667,0.09999364,11.0,10.0,
292,BRL,FII TJK RENDCI  ER,Tjk Renda Imobiliaria Fundo De Investimento Imobiliario,0.0,0.0,2023-07-19T19:11:04.000Z,267.16,267.16,267.16 - 267.16,267.16,0.0,267.16,0.0,0.0,0.0,267.16 - 267.16,0.0,0.0,267.16,267.16,TJKB11,,,https://brapi.dev/favicon.svg,,,,,,
293,BRL,FII TORDE EICI,Tordesilhas Ei Fundo De Investimento Imobiliario,-0.0400002,-1.1764765,2023-07-28T20:05:00.000Z,3.36,3.41,3.35 - 3.41,3.35,82585.0,3.4,3.4,0.00999999,0.0029850719,3.35 - 8.74,-5.38,-0.61556065,3.35,8.74,TORD11,,,https://s3-symbol-logo.tradingview.com/fii-urca-renci-er--big.svg,5.491,-2.1310003,-0.38808963,71687.0,82125.0,
294,BRL,FII TRANSINCCI,Transinc Fundo,0.01,0.0,2022-09-22T14:22:00.000Z,0.01,0.01,0.01 - 0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01 - 0.01,0.0,0.0,0.01,0.01,TSNC11,,,https://brapi.dev/favicon.svg,0.01,0.0,0.0,0.0,0.0,181130.0
295,BRL,FII TRX REALCI,TRX Renda Fundo Investimento Imobiliario,0.5999985,0.5272858,2023-07-28T20:05:00.000Z,114.39,114.4,113.48 - 114.4,113.48,141400.0,113.79,113.79,14.370003,0.1436713,100.02 - 115.12,-0.73000336,-0.006341238,100.02,115.12,TRXF11,,,https://s3-symbol-logo.tradingview.com/fii-trxe-corci--big.svg,104.882774,9.507225,0.0906462,46197.0,58432.0,
296,BRL,FII TRX R IICI,Trx Real Estate II Fundo De Investimento Imobiliario - Fii,0.0,0.0,2023-07-25T16:00:09.000Z,132.1,132.1,132.1 - 132.1,132.1,0.0,132.1,0.0,20.090004,0.17935902,112.01 - 140.0,-7.899994,-0.05642853,112.01,140.0,TRXB11,,,https://s3-symbol-logo.tradingview.com/fii-trxe-corci--big.svg,123.54089,8.559113,0.069281615,2717.0,3.0,
297,BRL,FII URCA RENCI,Urca Prime Renda Fundo De Investimento Imobiliario - FII,0.009994507,0.009989511,2023-07-28T20:06:00.000Z,100.06,100.4,99.95 - 100.4,99.95,26868.0,100.05,100.17,12.860001,0.14747708,87.2 - 105.5,-5.4400024,-0.051564004,87.2,105.5,URPR11,,,https://s3-symbol-logo.tradingview.com/fii-urca-renci-er--big.svg,97.33105,2.7289505,0.028037822,23687.0,23449.0,
298,BRL,FII V2EDCORPCI,XTED - TRX Edificios Corporativos Fundo Invest Imobiliario FII Fund,0.009999275,0.079108186,2023-07-28T20:05:00.000Z,12.65,12.65,12.42 - 12.65,12.42,266.0,12.64,0.0,6.7599998,1.1477079,5.89 - 13.98,-1.3299999,-0.095135905,5.89,13.98,VVCO11,,,https://brapi.dev/favicon.svg,9.7084,2.9415998,0.30299532,4602.0,5816.0,63434184.0
299,BRL,FII V2 RECE CI  ER,V2 Recebíveis Imobiliários Fundo de Investimento Imobiliário,0.03999901,0.18306182,2023-07-28T20:05:00.000Z,21.89,21.89,21.65 - 21.89,21.65,934.0,21.85,21.85,1.789999,0.089054674,20.1 - 53.72,-31.830002,-0.5925168,20.1,53.72,VVCR11,,,https://brapi.dev/favicon.svg,26.98675,-5.0967503,-0.1888612,4459.0,4975.0,
300,BRL,FII V2 RENDACI  ER,V2 Renda Imobiliaria Fundo De Investimento Imobiliario - FII,0.0,0.0,2023-07-26T16:43:21.000Z,98.8,98.8,98.8 - 98.8,98.8,0.0,98.8,0.0,11.150002,0.12721051,87.65 - 102.2,-3.399994,-0.033268042,87.65,102.2,VVRI11,,,https://brapi.dev/favicon.svg,100.34984,-1.5498352,-0.015444322,64.0,197.0,39999972.0
301,BRL,FII VALREIIICI  ER,Valora Re III Fundo De Investimento Imobiliario,0.069999695,0.7438863,2023-07-28T20:05:00.000Z,9.48,9.48,9.37 - 9.48,9.37,466109.0,9.41,9.43,0.37999916,0.041758146,9.1 - 10.2,-0.72000027,-0.07058826,9.1,10.2,VGIR11,,,https://s3-symbol-logo.tradingview.com/fii-valreiiici--big.svg,9.60335,-0.12335014,-0.012844492,445481.0,537385.0,4297814528.0
302,BRL,FII VALORAIPCI  ER,Valora Cri Indice De Preco Fundo De Investimento Imobiliario,-1.9899979,-2.227942,2023-07-28T20:13:54.000Z,87.33,89.59,84.16 - 89.59,84.16,55506.0,89.32,89.59,9.330002,0.119615406,78.0 - 97.1,-9.769997,-0.100617886,78.0,97.1,VGIP11,,,https://s3-symbol-logo.tradingview.com/fii-valreiiici--big.svg,85.47985,1.8501511,0.021644294,24690.0,27838.0,
303,BRL,FII VALOR HECI,Valora Hedge Fund Fundo De Investimento Imobiliario - Fii,0.14999962,1.5723231,2023-07-28T20:06:00.000Z,9.69,9.7,9.56 - 9.7,9.56,216603.0,9.54,9.56,1.0899992,0.12674409,8.6 - 9.99,-0.3000002,-0.03003005,8.6,9.99,VGHF11,,,https://s3-symbol-logo.tradingview.com/fii-valreiiici--big.svg,9.20905,0.4809494,0.052225735,218380.0,233974.0,
304,BRL,FII VBI CON CI,Vbi Consumo Essencial Fundo De Investimento Imobiliarios,-1.8700027,-1.8913752,2023-07-28T20:05:00.000Z,97.0,98.18,96.1 - 98.18,96.1,6189.0,98.87,97.81,10.970001,0.12751368,86.03 - 103.99,-6.989998,-0.06721798,86.03,103.99,EVBI11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,95.7439,1.2561035,0.013119411,1129.0,1495.0,
305,BRL,FII BLUE CRICI  ER,Bluemacaw Credito Imobiliario Fundo De Investimento Imobiliario,-0.5300064,-0.64935845,2023-07-28T19:45:53.000Z,81.09,81.64,80.82 - 81.64,80.82,18.0,81.62,81.62,11.609993,0.16709834,69.48 - 98.96,-17.870003,-0.18057804,69.48,98.96,BLMC11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,79.03645,2.053543,0.025982227,54.0,47.0,32403400.0
306,BRL,FII BLUEMAC CI,Bluemacaw Office Fund Ii - Fundo De Investimento Imobiliario,50.0,0.23867488,2023-03-21T16:16:13.000Z,20999.0,20999.0,20999.0 - 20999.0,20999.0,0.0,20949.0,0.0,5999.0,0.39993334,15000.0 - 25000.0,-4001.0,-0.16004,15000.0,25000.0,BLMO11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,22370.479,-1371.4785,-0.06130752,38.0,21.0,
307,BRL,FII VBI REITCI,Vbr Reits Fof Fundo De Investimento Imobiliario,0.94000244,1.1187842,2023-07-28T19:54:40.000Z,84.96,84.97,83.96 - 84.97,83.96,1550.0,84.02,84.7,16.96,0.24941175,68.0 - 88.25,-3.290001,-0.037280463,68.0,88.25,RVBI11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,74.9537,10.006302,0.13349977,2348.0,2160.0,
308,BRL,FII BLUE FOFCI,Bluemacaw Renda Fof Fundo De Investimento Imobiliario,0.13999987,1.9021722,2023-07-28T20:05:00.000Z,7.5,7.5,7.36 - 7.5,7.36,19021.0,7.36,7.37,1.4499998,0.23966938,6.05 - 8.11,-0.60999966,-0.07521574,6.05,8.11,BLMR11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,6.82025,0.67974997,0.09966643,62584.0,59836.0,
309,BRL,FII FL4440  CI,FL4440 Fundo De Investimento Imobiliario,0.0,0.0,2023-06-22T14:39:27.000Z,100.0,100.0,100.0 - 100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0 - 100.0,0.0,0.0,100.0,100.0,FLFL11,,,https://brapi.dev/favicon.svg,100.0,0.0,0.0,277.0,0.0,145150000.0
310,BRL,FII VECTIS  CI,Vectis Juros Real Fundo De Investimento Imobiliario - Fii,-0.25,-0.2771004,2023-07-28T19:54:43.000Z,89.97,90.83,89.32 - 90.83,89.32,15451.0,90.22,90.23,4.830002,0.056730114,85.14 - 96.04,-6.0699997,-0.06320283,85.14,96.04,VCJR11,,,https://s3-symbol-logo.tradingview.com/fii-vect-renci-er--big.svg,89.6231,0.34690094,0.0038706644,24901.0,21368.0,
311,BRL,FII VECT RENCI,Vectis Renda Residencial Fundo De Investimento Imobiliario,-0.1800003,-0.22172986,2023-07-28T19:53:41.000Z,81.0,81.25,80.89 - 81.25,80.89,1414.0,81.18,80.95,13.989998,0.20877478,67.01 - 88.49,-7.489998,-0.08464231,67.01,88.49,VCRR11,,,https://s3-symbol-logo.tradingview.com/fii-vect-renci-er--big.svg,73.7288,7.271202,0.09862092,1891.0,1908.0,162000000.0
312,BRL,FII VERS CRICI,Versalhes Recebiveis Imobiliarios - Fundo De Investimento Imobiliario,-0.10000038,-2.3474267,2023-07-28T20:05:00.000Z,4.16,4.29,4.11 - 4.29,4.11,91495.0,4.26,4.26,0.25999975,0.0666666,3.9 - 9.39,-5.2300005,-0.55697554,3.9,9.39,VSLH11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,7.00655,-2.84655,-0.40626985,74974.0,65907.0,
313,BRL,FII VINCI CRCI,Vinci Credit Securities Fundo De Investimento Imobiliario,0.05000019,0.57143074,2023-07-28T20:00:00.000Z,8.8,8.84,8.75 - 8.84,8.75,26740.0,8.75,8.76,1.3300004,0.17804557,7.47 - 9.05,-0.25,-0.027624309,7.47,9.05,VCRI11,,,https://s3-symbol-logo.tradingview.com/fii-vinci-iuci-er--big.svg,8.433106,0.36689377,0.04350636,40367.0,36337.0,
314,BRL,FII VINCI IUCI,Vinci Imoveis Urbanos Fundo De Investimento Imobiliario,0.019999504,0.23865756,2023-07-28T20:05:00.000Z,8.4,8.42,8.35 - 8.42,8.35,46265.0,8.38,8.4,2.4199996,0.40468222,5.98 - 8.66,-0.26000023,-0.030023122,5.98,8.66,VIUR11,,,https://s3-symbol-logo.tradingview.com/fii-vinci-iuci-er--big.svg,7.4256,0.97439957,0.13122167,53069.0,41758.0,
315,BRL,FII VINCI IFCI,Vinci Instrumentos Financeiros Fundo De Investimento Imobiliario,0.06000042,0.7211589,2023-07-28T19:50:11.000Z,8.38,8.69,8.24 - 8.69,8.24,104684.0,8.32,8.24,2.35,0.38971806,6.03 - 8.69,-0.30999947,-0.035673127,6.03,8.69,VIFI11,,,https://s3-symbol-logo.tradingview.com/fii-vinci-iuci-er--big.svg,7.22025,1.15975,0.16062462,23130.0,22372.0,
316,BRL,FII VINCI LGCI,Vinci Logistica Fundo Investimento Imobiliario FII,-0.3600006,-0.33444875,2023-07-28T20:06:00.000Z,107.28,108.5,107.28 - 108.5,107.28,21643.0,107.64,107.64,24.129997,0.2901984,83.15 - 113.0,-5.720001,-0.05061948,83.15,113.0,VILG11,,,https://s3-symbol-logo.tradingview.com/vinci--big.svg,97.138,10.141998,0.104408145,21712.0,19815.0,1608921088.0
317,BRL,FII VINCI OFCI,Vinci Corporate Fundo De Investimento Imobiliario,-0.09000015,-0.19409133,2023-07-28T20:06:00.000Z,46.28,46.7,46.02 - 46.7,46.02,17845.0,46.37,46.37,7.829998,0.20364104,38.45 - 52.0,-5.720001,-0.11000002,38.45,52.0,VINO11,,,https://s3-symbol-logo.tradingview.com/fii-vinci-iuci-er--big.svg,44.825,1.454998,0.03245952,21728.0,19844.0,
318,BRL,FII VINCI SCCI,Vinci Shopping Centers Fundo Investimento Imobiliario - Fii,-2.25,-1.856742,2023-07-28T20:05:00.000Z,118.93,121.5,118.93 - 121.5,118.93,46576.0,121.18,121.18,20.910004,0.21332386,98.02 - 121.5,-2.5699997,-0.021152262,98.02,121.5,VISC11,,,https://s3-symbol-logo.tradingview.com/vinci--big.svg,108.52835,10.401649,0.0958427,35147.0,25719.0,2211039488.0
319,BRL,FII V MASTERCI,Votorantim Securities Master Fundo Investimento Imobiliario Fii,2.199997,2.577014,2023-07-28T17:51:24.000Z,87.57,87.57,85.16 - 87.57,85.16,2.0,85.37,85.16,17.11,0.24283282,70.46 - 90.38,-2.8099976,-0.031090923,70.46,90.38,VOTS11,,,https://s3-symbol-logo.tradingview.com/fii-vot-log-ci-er--big.svg,83.7851,3.7848969,0.045173865,142.0,86.0,
320,BRL,FII VX XVI  CI,VX XVI - Fundo De Investimento Imobiliario,0.0,0.0,2023-07-28T19:20:00.000Z,1030.0,1030.0,1030.0 - 1030.0,1030.0,3880.0,1030.0,1030.0,0.0,0.0,1030.0 - 1030.0,0.0,0.0,1030.0,1030.0,VXXV11,,,https://s3-symbol-logo.tradingview.com/fii-vx-xvi-ci--big.svg,,,,,,
321,BRL,FII WARREN  CI,Warren Securities Fundo De Investimento Imobiliario - FII,-0.13000488,-0.1467655,2023-07-28T19:32:49.000Z,88.45,88.49,88.45 - 88.49,88.45,5.0,88.58,88.49,3.3099976,0.038877115,85.14 - 102.99,-14.540001,-0.14117877,85.14,102.99,WSEC11,,,https://brapi.dev/favicon.svg,93.7069,-5.2569046,-0.056099437,135.0,5.0,
322,BRL,FII WHG REALCI,Whg Real Estate Fundo De Investimento Imobiliario – Fii,0.0,0.0,2023-07-28T19:54:42.000Z,9.49,9.5,9.45 - 9.5,9.45,57378.0,9.49,9.49,1.3299999,0.16299018,8.16 - 10.15,-0.65999985,-0.065024614,8.16,10.15,WHGR11,,,https://s3-symbol-logo.tradingview.com/fii-whg-realci-er--big.svg,8.75775,0.7322502,0.08361169,85189.0,81347.0,238099344.0
323,BRL,FII XP MACAECI,XP Corporate Macaé Fundo de Investimento Imobiliário - FII,0.03999996,0.29917696,2023-07-28T19:49:50.000Z,13.41,13.49,13.35 - 13.49,13.35,906.0,13.37,13.36,1.4399996,0.12030072,11.97 - 23.6,-10.190001,-0.43177968,11.97,23.6,XPCM11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,14.50735,-1.0973501,-0.07564098,3307.0,2730.0,32379384.0
324,BRL,FII XP CRED CI,Xp Credito Imobiliario ae Fundo De Investimento Imobiliario,1.1899948,1.3869402,2023-07-28T20:05:00.000Z,86.99,87.01,85.5 - 87.01,85.5,27022.0,85.8,85.8,10.989998,0.14460523,76.0 - 95.4,-8.410004,-0.08815517,76.0,95.4,XPCI11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,82.7783,4.2117004,0.050879285,23465.0,19501.0,
325,BRL,FII XP HOT  CI,XP Hoteis Fundo De Investimento Imobiliario FII,0.19999695,0.16286397,2023-07-28T19:48:48.000Z,123.0,123.91,122.77 - 123.91,122.77,1419.0,122.8,122.8,23.989998,0.24229874,99.01 - 129.9,-6.899994,-0.053117737,99.01,129.9,XPHT11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,111.86565,11.134354,0.09953327,1471.0,2363.0,
326,BRL,FII XP INDL CI  ER,Xp Industrial Fundo Investimento Imobiliario,-1.699997,-2.055619,2023-07-28T20:05:00.000Z,81.0,82.7,81.0 - 82.7,81.0,7700.0,82.7,82.7,14.029999,0.20949677,66.97 - 87.95,-6.949997,-0.07902214,66.97,87.95,XPIN11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,74.97855,6.021446,0.080308914,5400.0,5860.0,
327,BRL,FII XP LOG  CI,Xp Log Fundo Investimento Imobiliario FII,-0.019996643,-0.017487226,2023-07-28T20:05:00.000Z,114.33,114.35,114.0 - 114.35,114.0,18522.0,114.35,114.3,24.330002,0.27033335,90.0 - 114.42,-0.08999634,-0.00078654377,90.0,114.42,XPLG11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,100.54815,13.781853,0.1370672,33862.0,25170.0,3098468864.0
328,BRL,FII XP MALLSCI  ER,Xp Malls Fundo Investimentos Imobiliarios,-0.05999756,-0.057712156,2023-07-28T20:05:00.000Z,103.9,104.49,103.6 - 104.49,103.6,145323.0,103.96,104.08,11.93,0.12971622,91.97 - 107.97,-4.0699997,-0.037695654,91.97,107.97,XPML11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,99.94073,3.9592743,0.039616223,61566.0,73794.0,
329,BRL,FII XP PROP CI,Xp Properties Fundo De Investimento Imobiliario,-0.059999466,-0.26583725,2023-07-28T20:05:00.000Z,22.51,22.71,22.5 - 22.71,22.5,9807.0,22.57,22.57,0.5100002,0.023181828,22.0 - 50.83,-28.320002,-0.5571513,22.0,50.83,XPPR11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,28.83215,-6.3221493,-0.2192743,11482.0,13065.0,
330,BRL,FII XP SELECCI,XP Selection Fundo De Fundos De Investimento Imobiliario - FII,0.09000015,1.1042963,2023-07-28T20:05:00.000Z,8.24,8.27,8.15 - 8.27,8.15,80057.0,8.15,8.17,1.5899997,0.2390977,6.65 - 8.44,-0.19999981,-0.023696661,6.65,8.44,XPSF11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,7.36625,0.87374973,0.11861527,85140.0,85114.0,
331,BRL,FII YUCA    CI,Yuca Fundo De Investimento Imobiliario,0.0,0.0,2023-07-28T19:33:58.000Z,80.01,80.01,80.01 - 80.01,80.01,1.0,80.01,80.01,19.990002,0.33305568,60.02 - 105.0,-24.989998,-0.23799998,60.02,105.0,YUFI11,,,https://s3-symbol-logo.tradingview.com/fii-yuca-ci-er--big.svg,87.9832,-7.973198,-0.09062182,28.0,22.0,
332,BRL,FII ZAVIT R CI,Zavit Real Estate Fund Fundo De Investimento Imobiliario,0.0,0.0,2023-07-28T19:53:41.000Z,127.45,127.45,127.09 - 127.45,127.09,3061.0,127.45,127.44,19.299995,0.1784558,108.15 - 136.0,-8.550003,-0.06286767,108.15,136.0,ZAVI11,,,https://brapi.dev/favicon.svg,127.813034,-0.3630371,-0.0028403762,956.0,1339.0,
333,BRL,FII ZION    CI,Zion Capital Fundo De Investimento Imobiliario-Fii,0.0,0.0,2023-06-26T16:48:35.000Z,1000.0,1000.0,1000.0 - 1000.0,1000.0,0.0,1000.0,0.0,59.98999,0.06381846,940.01 - 1359.0,-359.0,-0.26416484,940.01,1359.0,ZIFI11,,,https://s3-symbol-logo.tradingview.com/fii-zion-ci--big.svg,1071.7648,-71.76477,-0.06695944,14.0,13.0,
